Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-09 17:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.013963982;0.0;0.0
2022-01-09 18:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.014773441;0.0;0.0
2022-01-09 19:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.019026083;0.0;0.0
2022-01-09 20:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.015189717;0.0;0.0
2022-01-09 21:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.014333924;0.0;0.0
2022-01-09 22:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.019130591;0.0;0.0
2022-01-09 23:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.02110013;0.0;0.0
2022-01-10 00:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.028736356;0.0;0.0
2022-01-10 01:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.036611026;0.0;0.0
2022-01-10 02:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.048775656;0.0;0.0
2022-01-10 03:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.045452383;0.0;0.0
2022-01-10 04:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.045207205;0.0;0.0
2022-01-10 05:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.019909524;0.0;0.0
2022-01-10 06:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.030286191;0.0;0.0
2022-01-10 07:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.024245669;0.0;0.0
2022-01-10 08:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.015337338;0.0;0.0
2022-01-10 09:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.011420866;0.0;0.0
2022-01-10 10:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.004397485;0.0;0.0
2022-01-10 11:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.0;0.0;0.0
2022-01-10 12:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.0;0.0;0.0
2022-01-10 13:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.0;0.0;0.0
2022-01-10 14:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.0;0.0;0.0
2022-01-10 15:00:00;86.4;2000.0;0.0;50.10391256;0.0;0.0;0.0;0.0
2022-01-10 16:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.00579552;0.0;0.0
2022-01-10 17:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.008291732;0.0;0.0
2022-01-10 18:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.007257526;0.0;0.0
2022-01-10 19:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.00796514;0.0;0.0
2022-01-10 20:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.003817198;0.0;0.0
2022-01-10 21:00:00;86.4;2000.0;0.0;57.51147958;0.0;0.0;0.0;0.0
2022-01-10 22:00:00;86.4;2000.0;0.0;57.07202717;0.0;0.0;0.0;0.0
2022-01-10 23:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-11 00:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 01:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 02:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 03:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 04:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 05:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 06:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 07:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 08:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-11 09:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-11 10:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 11:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 12:00:00;86.4;2000.0;0.0;39.83970569;0.0;0.0;0.0;0.0
2022-01-11 13:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-11 14:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-11 15:00:00;86.4;2000.0;0.0;49.97412825;0.0;0.0;0.0;0.0
2022-01-11 16:00:00;86.4;2000.0;0.0;49.97412825;0.0;0.0;0.0;0.0
2022-01-11 17:00:00;86.4;2000.0;0.0;49.97412825;0.0;0.0;0.0;0.0
2022-01-11 18:00:00;86.4;2000.0;0.0;49.97412825;0.0;0.0;0.0;0.0
2022-01-11 19:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-11 20:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-11 21:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 22:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-11 23:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 00:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 01:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 02:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
